model,horizon,fold_id,metric,value
PatchTST,1,3,pred_seconds,0.04859304428100586
PatchTST,1,3,n_eval,90.0
TimeMixer,1,3,MAE,4.842732662624783
TimeMixer,1,3,RMSE,5.482320915953393
TimeMixer,1,3,MAPE,6.248886739293969
TimeMixer,1,3,sMAPE,6.505615774653169
TimeMixer,1,3,R2,-2.129398730135034
TimeMixer,1,3,MASE,10.879163236051053
TimeMixer,1,3,DA,37.66233766233766
TimeMixer,1,3,HitRate_0.5pct,10.0
TimeMixer,1,3,fit_seconds,6.46664571762085
TimeMixer,1,3,pred_seconds,0.05389142036437988
TimeMixer,1,3,n_eval,90.0
TSMixer,1,3,MAE,4.495072665744358
TSMixer,1,3,RMSE,5.143249613917989
TSMixer,1,3,MAPE,5.794551766820347
TSMixer,1,3,sMAPE,6.018977500864075
TSMixer,1,3,R2,-1.754274353901947
TSMixer,1,3,MASE,10.098147615284336
TSMixer,1,3,DA,38.961038961038966
TSMixer,1,3,HitRate_0.5pct,10.0
TSMixer,1,3,fit_seconds,1.9943783283233643
TSMixer,1,3,pred_seconds,0.04167795181274414
TSMixer,1,3,n_eval,90.0
LSTMv2,1,4,MAE,12.493276306152348
LSTMv2,1,4,RMSE,13.305525494162554
LSTMv2,1,4,MAPE,14.878705760593464
LSTMv2,1,4,sMAPE,16.211469474711354
LSTMv2,1,4,R2,-7.412357295593505
LSTMv2,1,4,MASE,25.271910718573444
LSTMv2,1,4,DA,54.385964912280706
LSTMv2,1,4,HitRate_0.5pct,16.666666666666664
LSTMv2,1,4,fit_seconds,2.6179492473602295
LSTMv2,1,4,pred_seconds,0.05009746551513672
LSTMv2,1,4,n_eval,90.0
GRU,1,4,MAE,9.140805908203125
GRU,1,4,RMSE,9.738956749589963
GRU,1,4,MAPE,10.892982198624367
GRU,1,4,sMAPE,11.587853568050251
GRU,1,4,R2,-3.506906221567796
GRU,1,4,MASE,18.49039636577626
GRU,1,4,DA,54.385964912280706
