horizon,model,metric,mean,std,min,max,count
20,TimeMixer,MASE,8.533222571004439,7.005162172850872,0.6221548987491086,17.908077926625065,5
20,GRU,MASE,9.405067434283616,7.34280312236842,0.7809220116631249,16.909475889888757,5
20,PatchTST,MASE,10.832348202704846,13.8004240220794,0.8052893134399888,32.98386304115549,5
20,LSTMv2,MASE,13.06950128786237,8.436844699116904,4.472716884454739,24.040145029084417,5
20,LSTMv2,R2,-240.72443420358792,361.7179722137067,-827.0660189704588,-1.1368488175812224,5
20,GRU,R2,-59.789933304525405,113.38292607771602,-261.72649834329604,-0.02076921880432847,5
20,N-BEATS,R2,-33.507040360898884,63.284194720403555,-146.49616726172516,-1.3393292191332011,5
20,N-HiTS,R2,-32.450977793009805,58.88315555489698,-137.34838378218535,-0.3320211883184079,5
20,TimeMixer,R2,-26.372901961570125,42.407074108964686,-101.58629214140707,-2.241343285232303,5
20,PatchTST,R2,-11.391823740385863,10.859983775841783,-28.714438230582584,-1.4260125417271383,5
20,TSMixer,R2,-9.327887415458811,11.980597363152375,-30.07690256949072,-0.3430527863263293,5
20,TSMixer,RMSE,3.0480519179419536,2.568892043096838,0.4654375233430072,5.8259334747986555,5
20,N-HiTS,RMSE,3.581305626882198,3.168039013003181,0.982040898206417,8.047738652115363,5
20,N-BEATS,RMSE,3.5883471223998953,3.0095312535889143,1.0139881915897344,7.688907793008112,5
