model,horizon,fold_id,metric,value,source
GRU,1,3,DA,32.467532467532465,dl
GRU,1,3,HitRate_0.5pct,10.0,dl
GRU,1,3,fit_seconds,6.3860180377960205,dl
GRU,1,3,pred_seconds,0.1778557300567627,dl
GRU,1,3,n_eval,90.0,dl
N-HiTS,1,3,MAE,6.4521660529242615,dl
N-HiTS,1,3,RMSE,7.20957285557817,dl
N-HiTS,1,3,MAPE,8.335926933734674,dl
N-HiTS,1,3,sMAPE,8.786581670618913,dl
N-HiTS,1,3,R2,-4.411916206635588,dl
N-HiTS,1,3,MASE,14.494743485969076,dl
N-HiTS,1,3,DA,31.16883116883117,dl
N-HiTS,1,3,HitRate_0.5pct,8.88888888888889,dl
N-HiTS,1,3,fit_seconds,14.306493043899536,dl
N-HiTS,1,3,pred_seconds,0.0427973270416259,dl
N-HiTS,1,3,n_eval,90.0,dl
N-BEATS,1,3,MAE,4.848948313395182,dl
N-BEATS,1,3,RMSE,5.294312205970259,dl
N-BEATS,1,3,MAPE,6.292017248456161,dl
N-BEATS,1,3,sMAPE,6.534601104156879,dl
N-BEATS,1,3,R2,-1.9184421572285624,dl
N-BEATS,1,3,MASE,10.893126649697926,dl
N-BEATS,1,3,DA,32.467532467532465,dl
N-BEATS,1,3,HitRate_0.5pct,8.88888888888889,dl
N-BEATS,1,3,fit_seconds,15.07773470878601,dl
N-BEATS,1,3,pred_seconds,0.0423221588134765,dl
N-BEATS,1,3,n_eval,90.0,dl
PatchTST,1,3,MAE,5.824521280924479,dl
PatchTST,1,3,RMSE,6.517802767607833,dl
PatchTST,1,3,MAPE,7.523982791939542,dl
PatchTST,1,3,sMAPE,7.89024146359628,dl
PatchTST,1,3,R2,-3.423178058596309,dl
PatchTST,1,3,MASE,13.084744131361148,dl
PatchTST,1,3,DA,32.467532467532465,dl
PatchTST,1,3,HitRate_0.5pct,8.88888888888889,dl
PatchTST,1,3,fit_seconds,172.66910314559937,dl
PatchTST,1,3,pred_seconds,0.0485930442810058,dl
PatchTST,1,3,n_eval,90.0,dl
TimeMixer,1,3,MAE,4.842732662624783,dl
TimeMixer,1,3,RMSE,5.482320915953393,dl
TimeMixer,1,3,MAPE,6.248886739293969,dl
TimeMixer,1,3,sMAPE,6.505615774653169,dl
TimeMixer,1,3,R2,-2.129398730135034,dl
TimeMixer,1,3,MASE,10.879163236051053,dl
TimeMixer,1,3,DA,37.66233766233766,dl
TimeMixer,1,3,HitRate_0.5pct,10.0,dl
TimeMixer,1,3,fit_seconds,6.46664571762085,dl
TimeMixer,1,3,pred_seconds,0.0538914203643798,dl
TimeMixer,1,3,n_eval,90.0,dl
TSMixer,1,3,MAE,4.495072665744358,dl
TSMixer,1,3,RMSE,5.143249613917989,dl
TSMixer,1,3,MAPE,5.794551766820347,dl
TSMixer,1,3,sMAPE,6.018977500864075,dl
TSMixer,1,3,R2,-1.754274353901947,dl
TSMixer,1,3,MASE,10.098147615284336,dl
TSMixer,1,3,DA,38.961038961038966,dl
TSMixer,1,3,HitRate_0.5pct,10.0,dl
TSMixer,1,3,fit_seconds,1.9943783283233645,dl
TSMixer,1,3,pred_seconds,0.0416779518127441,dl
TSMixer,1,3,n_eval,90.0,dl
LSTMv2,1,4,MAE,12.493276306152348,dl
LSTMv2,1,4,RMSE,13.305525494162554,dl
LSTMv2,1,4,MAPE,14.878705760593464,dl
LSTMv2,1,4,sMAPE,16.211469474711354,dl
LSTMv2,1,4,R2,-7.412357295593505,dl
LSTMv2,1,4,MASE,25.271910718573444,dl
LSTMv2,1,4,DA,54.38596491228071,dl
LSTMv2,1,4,HitRate_0.5pct,16.666666666666664,dl
LSTMv2,1,4,fit_seconds,2.617949247360229,dl
LSTMv2,1,4,pred_seconds,0.0500974655151367,dl
LSTMv2,1,4,n_eval,90.0,dl
GRU,1,4,MAE,9.140805908203124,dl
GRU,1,4,RMSE,9.738956749589963,dl
GRU,1,4,MAPE,10.892982198624368,dl
GRU,1,4,sMAPE,11.587853568050251,dl
GRU,1,4,R2,-3.506906221567796,dl
GRU,1,4,MASE,18.49039636577626,dl
GRU,1,4,DA,54.38596491228071,dl
GRU,1,4,HitRate_0.5pct,16.666666666666664,dl
GRU,1,4,fit_seconds,6.563913345336914,dl
GRU,1,4,pred_seconds,0.1855852603912353,dl
GRU,1,4,n_eval,90.0,dl
N-HiTS,1,4,MAE,4.413443525526257,dl
N-HiTS,1,4,RMSE,5.1757117713871095,dl
N-HiTS,1,4,MAPE,5.306560547880507,dl
N-HiTS,1,4,sMAPE,5.321192116809241,dl
N-HiTS,1,4,R2,-0.2986395198275571,dl
N-HiTS,1,4,MASE,8.927694225704375,dl
N-HiTS,1,4,DA,52.54237288135594,dl
N-HiTS,1,4,HitRate_0.5pct,13.333333333333334,dl
N-HiTS,1,4,fit_seconds,14.161103963851929,dl
N-HiTS,1,4,pred_seconds,0.0467615127563476,dl
N-HiTS,1,4,n_eval,90.0,dl
N-BEATS,1,4,MAE,5.588315419514973,dl
N-BEATS,1,4,RMSE,6.846456334019084,dl
N-BEATS,1,4,MAPE,6.832440692805395,dl
N-BEATS,1,4,sMAPE,6.666345859012439,dl
N-BEATS,1,4,R2,-1.2723756883663406,dl
N-BEATS,1,4,MASE,11.304273185702447,dl
N-BEATS,1,4,DA,54.23728813559322,dl
N-BEATS,1,4,HitRate_0.5pct,14.444444444444445,dl
N-BEATS,1,4,fit_seconds,14.63523817062378,dl
N-BEATS,1,4,pred_seconds,0.0406329631805419,dl
N-BEATS,1,4,n_eval,90.0,dl
PatchTST,1,4,MAE,13.555821183946396,dl
PatchTST,1,4,RMSE,17.131346629877832,dl
PatchTST,1,4,MAPE,16.899195792886438,dl
PatchTST,1,4,sMAPE,14.870298779246289,dl
PatchTST,1,4,R2,-13.22759368681035,dl
PatchTST,1,4,MASE,27.42126999215848,dl
PatchTST,1,4,DA,47.45762711864407,dl
PatchTST,1,4,HitRate_0.5pct,17.77777777777778,dl
PatchTST,1,4,fit_seconds,171.45946383476257,dl
PatchTST,1,4,pred_seconds,0.0525627136230468,dl
PatchTST,1,4,n_eval,90.0,dl
TimeMixer,1,4,MAE,7.57457923719618,dl
TimeMixer,1,4,RMSE,10.609342064442544,dl
TimeMixer,1,4,MAPE,9.578644026152158,dl
TimeMixer,1,4,sMAPE,8.754607351010463,dl
TimeMixer,1,4,R2,-4.456640638768047,dl
TimeMixer,1,4,MASE,15.322168942898886,dl
TimeMixer,1,4,DA,47.45762711864407,dl
TimeMixer,1,4,HitRate_0.5pct,17.77777777777778,dl
TimeMixer,1,4,fit_seconds,6.60540246963501,dl
TimeMixer,1,4,pred_seconds,0.0522031784057617,dl
TimeMixer,1,4,n_eval,90.0,dl
TSMixer,1,4,MAE,4.271466410319009,dl
TSMixer,1,4,RMSE,5.193732215678393,dl
TSMixer,1,4,MAPE,5.223977280979724,dl
TSMixer,1,4,sMAPE,5.136558265354115,dl
TSMixer,1,4,R2,-0.3076982935832424,dl
TSMixer,1,4,MASE,8.640497105295596,dl
TSMixer,1,4,DA,57.6271186440678,dl
TSMixer,1,4,HitRate_0.5pct,16.666666666666664,dl
TSMixer,1,4,fit_seconds,2.0214953422546387,dl
TSMixer,1,4,pred_seconds,0.0403761863708496,dl
TSMixer,1,4,n_eval,90.0,dl
LSTMv2,5,0,MAE,4.553499323527019,dl
LSTMv2,5,0,RMSE,5.008607358362298,dl
LSTMv2,5,0,MAPE,6.777148600316737,dl
LSTMv2,5,0,sMAPE,7.069195689289434,dl
LSTMv2,5,0,R2,-192.8281436642227,dl
LSTMv2,5,0,MASE,9.03526139577103,dl
LSTMv2,5,0,DA,58.333333333333336,dl
LSTMv2,5,0,HitRate_0.5pct,14.444444444444445,dl
LSTMv2,5,0,fit_seconds,2.899049758911133,dl
LSTMv2,5,0,pred_seconds,0.0477364063262939,dl
LSTMv2,5,0,n_eval,90.0,dl
GRU,5,0,MAE,5.007644331190321,dl
GRU,5,0,RMSE,5.561658411845971,dl
GRU,5,0,MAPE,7.44860864366794,dl
GRU,5,0,sMAPE,7.809550057893818,dl
GRU,5,0,R2,-237.99646941780483,dl
GRU,5,0,MASE,9.936396668729422,dl
GRU,5,0,DA,58.333333333333336,dl
GRU,5,0,HitRate_0.5pct,14.444444444444445,dl
GRU,5,0,fit_seconds,5.725728273391724,dl
GRU,5,0,pred_seconds,0.1860883235931396,dl
GRU,5,0,n_eval,90.0,dl
N-HiTS,5,0,MAE,1.0247132057367363,dl
N-HiTS,5,0,RMSE,1.156157058189189,dl
N-HiTS,5,0,MAPE,1.5262539352955038,dl
N-HiTS,5,0,sMAPE,1.5115628576630808,dl
N-HiTS,5,0,R2,-9.642023362302966,dl
N-HiTS,5,0,MASE,2.033282759413805,dl
N-HiTS,5,0,DA,40.25974025974026,dl
N-HiTS,5,0,HitRate_0.5pct,13.953488372093023,dl
N-HiTS,5,0,fit_seconds,13.73520541191101,dl
N-HiTS,5,0,pred_seconds,0.0522687435150146,dl
N-HiTS,5,0,n_eval,86.0,dl
N-BEATS,5,0,MAE,0.8823379516601555,dl
N-BEATS,5,0,RMSE,1.1801603648093373,dl
N-BEATS,5,0,MAPE,1.3136590961222687,dl
N-BEATS,5,0,sMAPE,1.2987687695907768,dl
N-BEATS,5,0,R2,-10.088494571883617,dl
N-BEATS,5,0,MASE,1.7507752755047454,dl
N-BEATS,5,0,DA,48.05194805194805,dl
N-BEATS,5,0,HitRate_0.5pct,15.11627906976744,dl
N-BEATS,5,0,fit_seconds,15.404314994812012,dl
N-BEATS,5,0,pred_seconds,0.0447139739990234,dl
N-BEATS,5,0,n_eval,86.0,dl
PatchTST,5,0,MAE,0.5975068912949674,dl
PatchTST,5,0,RMSE,0.7072007153268122,dl
PatchTST,5,0,MAPE,0.8890680056057816,dl
PatchTST,5,0,sMAPE,0.8859927252104667,dl
PatchTST,5,0,R2,-2.98176771470618,dl
PatchTST,5,0,MASE,1.1856004723072937,dl
PatchTST,5,0,DA,53.24675324675325,dl
PatchTST,5,0,HitRate_0.5pct,13.953488372093023,dl
PatchTST,5,0,fit_seconds,174.35548567771912,dl
PatchTST,5,0,pred_seconds,0.0749790668487548,dl
PatchTST,5,0,n_eval,86.0,dl
TimeMixer,5,0,MAE,3.086027810739916,dl
TimeMixer,5,0,RMSE,3.4077508076709013,dl
TimeMixer,5,0,MAPE,4.591971798304342,dl
TimeMixer,5,0,sMAPE,4.46709665818018,dl
TimeMixer,5,0,R2,-91.45410464689832,dl
TimeMixer,5,0,MASE,6.123437374984975,dl
TimeMixer,5,0,DA,40.25974025974026,dl
TimeMixer,5,0,HitRate_0.5pct,13.953488372093023,dl
TimeMixer,5,0,fit_seconds,6.760514497756958,dl
TimeMixer,5,0,pred_seconds,0.0507588386535644,dl
TimeMixer,5,0,n_eval,86.0,dl
TSMixer,5,0,MAE,0.850534785071084,dl
TSMixer,5,0,RMSE,1.0133848675120325,dl
TSMixer,5,0,MAPE,1.2670780844787983,dl
TSMixer,5,0,sMAPE,1.2560343300763328,dl
TSMixer,5,0,R2,-7.1759714829585,dl
TSMixer,5,0,MASE,1.687669979351338,dl
TSMixer,5,0,DA,41.55844155844156,dl
TSMixer,5,0,HitRate_0.5pct,16.27906976744186,dl
TSMixer,5,0,fit_seconds,2.105198860168457,dl
TSMixer,5,0,pred_seconds,0.0412547588348388,dl
TSMixer,5,0,n_eval,86.0,dl
LSTMv2,5,1,MAE,1.7343617078993054,dl
LSTMv2,5,1,RMSE,1.814312116713971,dl
LSTMv2,5,1,MAPE,2.584641991214958,dl
LSTMv2,5,1,sMAPE,2.6215908270516413,dl
LSTMv2,5,1,R2,-120.35542533579024,dl
LSTMv2,5,1,MASE,3.5795747633074875,dl
LSTMv2,5,1,DA,47.88732394366197,dl
LSTMv2,5,1,HitRate_0.5pct,2.2222222222222223,dl
LSTMv2,5,1,fit_seconds,2.870419502258301,dl
LSTMv2,5,1,pred_seconds,0.0487935543060302,dl
LSTMv2,5,1,n_eval,90.0,dl
GRU,5,1,MAE,0.6600380113389754,dl
GRU,5,1,RMSE,0.7691673751925336,dl
GRU,5,1,MAPE,0.9834987195334834,dl
GRU,5,1,sMAPE,0.9900620412203556,dl
GRU,5,1,R2,-20.81106664963187,dl
GRU,5,1,MASE,1.3622622071576722,dl
GRU,5,1,DA,56.33802816901409,dl
GRU,5,1,HitRate_0.5pct,2.2222222222222223,dl
GRU,5,1,fit_seconds,1.99503231048584,dl
GRU,5,1,pred_seconds,0.1824188232421875,dl
GRU,5,1,n_eval,90.0,dl
N-HiTS,5,1,MAE,0.834458799140398,dl
N-HiTS,5,1,RMSE,0.9676792005426244,dl
N-HiTS,5,1,MAPE,1.2431939605497953,dl
N-HiTS,5,1,sMAPE,1.2524309867392809,dl
N-HiTS,5,1,R2,-31.554464830610755,dl
N-HiTS,5,1,MASE,1.7222518490913672,dl
N-HiTS,5,1,DA,44.15584415584416,dl
N-HiTS,5,1,HitRate_0.5pct,2.3255813953488373,dl
N-HiTS,5,1,fit_seconds,14.19762086868286,dl
N-HiTS,5,1,pred_seconds,0.0418267250061035,dl
N-HiTS,5,1,n_eval,86.0,dl
N-BEATS,5,1,MAE,0.9065347361010172,dl
N-BEATS,5,1,RMSE,0.9701792755916702,dl
N-BEATS,5,1,MAPE,1.3507332484964645,dl
N-BEATS,5,1,sMAPE,1.3612489553126814,dl
N-BEATS,5,1,R2,-31.722896149858485,dl
N-BEATS,5,1,MASE,1.871010440687852,dl
N-BEATS,5,1,DA,49.35064935064935,dl
N-BEATS,5,1,HitRate_0.5pct,2.3255813953488373,dl
N-BEATS,5,1,fit_seconds,14.585610151290894,dl
N-BEATS,5,1,pred_seconds,0.049750804901123,dl
N-BEATS,5,1,n_eval,86.0,dl
PatchTST,5,1,MAE,0.4002433421999913,dl
PatchTST,5,1,RMSE,0.4734430830595938,dl
PatchTST,5,1,MAPE,0.5962851646662178,dl
PatchTST,5,1,sMAPE,0.5976511525902289,dl
PatchTST,5,1,R2,-6.79261642392596,dl
PatchTST,5,1,MASE,0.8260681496804081,dl
PatchTST,5,1,DA,41.55844155844156,dl
PatchTST,5,1,HitRate_0.5pct,3.488372093023256,dl
PatchTST,5,1,fit_seconds,171.68173575401306,dl
PatchTST,5,1,pred_seconds,0.0491466522216796,dl
PatchTST,5,1,n_eval,86.0,dl
TimeMixer,5,1,MAE,0.3236981591512994,dl
TimeMixer,5,1,RMSE,0.3877844795206753,dl
TimeMixer,5,1,MAPE,0.4821337096954268,dl
TimeMixer,5,1,sMAPE,0.4834619491651785,dl
TimeMixer,5,1,R2,-4.227915914790176,dl
TimeMixer,5,1,MASE,0.6680854150259842,dl
TimeMixer,5,1,DA,45.45454545454545,dl
TimeMixer,5,1,HitRate_0.5pct,3.488372093023256,dl
TimeMixer,5,1,fit_seconds,6.654480218887329,dl
TimeMixer,5,1,pred_seconds,0.0508670806884765,dl
TimeMixer,5,1,n_eval,86.0,dl
TSMixer,5,1,MAE,0.4089427504428596,dl
TSMixer,5,1,RMSE,0.4633322935459941,dl
TSMixer,5,1,MAPE,0.6100491798585184,dl
TSMixer,5,1,sMAPE,0.6077455619289072,dl
TSMixer,5,1,R2,-6.4633342020221765,dl
TSMixer,5,1,MASE,0.8440229869326663,dl
TSMixer,5,1,DA,57.14285714285714,dl
TSMixer,5,1,HitRate_0.5pct,6.976744186046512,dl
TSMixer,5,1,fit_seconds,2.0752737522125244,dl
TSMixer,5,1,pred_seconds,0.0453472137451171,dl
TSMixer,5,1,n_eval,86.0,dl
LSTMv2,5,2,MAE,1.6934721544053823,dl
LSTMv2,5,2,RMSE,1.8111821319464216,dl
LSTMv2,5,2,MAPE,2.4509318105751268,dl
LSTMv2,5,2,sMAPE,2.485427951205333,dl
LSTMv2,5,2,R2,-1.1637474538355863,dl
LSTMv2,5,2,MASE,3.6971939454223777,dl
LSTMv2,5,2,DA,23.52941176470588,dl
LSTMv2,5,2,HitRate_0.5pct,7.777777777777778,dl
LSTMv2,5,2,fit_seconds,3.011071920394897,dl
LSTMv2,5,2,pred_seconds,0.0512111186981201,dl
LSTMv2,5,2,n_eval,90.0,dl
GRU,5,2,MAE,0.419365709092882,dl
GRU,5,2,RMSE,0.6016870940246167,dl
GRU,5,2,MAPE,0.6068487182141916,dl
GRU,5,2,sMAPE,0.6102822419626213,dl
GRU,5,2,R2,0.7612058341569569,dl
GRU,5,2,MASE,0.9155605874844598,dl
GRU,5,2,DA,37.64705882352941,dl
GRU,5,2,HitRate_0.5pct,15.555555555555555,dl
GRU,5,2,fit_seconds,5.469234466552734,dl
GRU,5,2,pred_seconds,0.178229808807373,dl
GRU,5,2,n_eval,90.0,dl
N-HiTS,5,2,MAE,1.3615047366120094,dl
N-HiTS,5,2,RMSE,1.6535251473291444,dl
N-HiTS,5,2,MAPE,1.962242188004217,dl
N-HiTS,5,2,sMAPE,1.9907307612485097,dl
N-HiTS,5,2,R2,-0.858012504068659,dl
N-HiTS,5,2,MASE,2.972441593309384,dl
N-HiTS,5,2,DA,25.97402597402597,dl
N-HiTS,5,2,HitRate_0.5pct,3.488372093023256,dl
N-HiTS,5,2,fit_seconds,14.242119312286375,dl
N-HiTS,5,2,pred_seconds,0.0427455902099609,dl
N-HiTS,5,2,n_eval,86.0,dl
N-BEATS,5,2,MAE,1.552315716410792,dl
N-BEATS,5,2,RMSE,1.8875216387630025,dl
N-BEATS,5,2,MAPE,2.237097239972875,dl
N-BEATS,5,2,sMAPE,2.2743238388736127,dl
N-BEATS,5,2,R2,-1.4210898235992984,dl
N-BEATS,5,2,MASE,3.38902074838848,dl
N-BEATS,5,2,DA,25.97402597402597,dl
N-BEATS,5,2,HitRate_0.5pct,3.488372093023256,dl
N-BEATS,5,2,fit_seconds,14.879061937332152,dl
N-BEATS,5,2,pred_seconds,0.047412633895874,dl
N-BEATS,5,2,n_eval,86.0,dl
PatchTST,5,2,MAE,1.2978773604991825,dl
PatchTST,5,2,RMSE,1.6218229706024614,dl
PatchTST,5,2,MAPE,1.868470666676708,dl
PatchTST,5,2,sMAPE,1.8958286780127125,dl
PatchTST,5,2,R2,-0.7874500669717459,dl
PatchTST,5,2,MASE,2.833530097708173,dl
PatchTST,5,2,DA,25.97402597402597,dl
PatchTST,5,2,HitRate_0.5pct,3.488372093023256,dl
PatchTST,5,2,fit_seconds,173.41423773765564,dl
PatchTST,5,2,pred_seconds,0.04789400100708,dl
PatchTST,5,2,n_eval,86.0,dl
TimeMixer,5,2,MAE,1.4961596466774163,dl
TimeMixer,5,2,RMSE,1.8747617823388416,dl
TimeMixer,5,2,MAPE,2.1536724508960936,dl
TimeMixer,5,2,sMAPE,2.1903282273410443,dl
TimeMixer,5,2,R2,-1.388466791721661,dl
TimeMixer,5,2,MASE,3.2664206333072534,dl
TimeMixer,5,2,DA,25.97402597402597,dl
TimeMixer,5,2,HitRate_0.5pct,3.488372093023256,dl
TimeMixer,5,2,fit_seconds,6.832188129425049,dl
TimeMixer,5,2,pred_seconds,0.048795461654663,dl
TimeMixer,5,2,n_eval,86.0,dl
TSMixer,5,2,MAE,1.482987763160883,dl
TSMixer,5,2,RMSE,1.896279588581793,dl
TSMixer,5,2,MAPE,2.1331101328708733,dl
TSMixer,5,2,sMAPE,2.170603239546177,dl
TSMixer,5,2,R2,-1.4436092741598403,dl
TSMixer,5,2,MASE,3.237663734139794,dl
TSMixer,5,2,DA,25.97402597402597,dl
TSMixer,5,2,HitRate_0.5pct,3.488372093023256,dl
TSMixer,5,2,fit_seconds,2.201955556869507,dl
TSMixer,5,2,pred_seconds,0.0453689098358154,dl
TSMixer,5,2,n_eval,86.0,dl
LSTMv2,5,3,MAE,7.773045823838975,dl
LSTMv2,5,3,RMSE,8.188213303546801,dl
LSTMv2,5,3,MAPE,10.034991350119135,dl
LSTMv2,5,3,sMAPE,10.61726869005752,dl
LSTMv2,5,3,R2,-6.33867154523054,dl
LSTMv2,5,3,MASE,17.46209015655532,dl
LSTMv2,5,3,DA,26.744186046511626,dl
LSTMv2,5,3,HitRate_0.5pct,20.0,dl
LSTMv2,5,3,fit_seconds,3.347496747970581,dl
LSTMv2,5,3,pred_seconds,0.0502116680145263,dl
LSTMv2,5,3,n_eval,90.0,dl
GRU,5,3,MAE,5.399825761583117,dl
GRU,5,3,RMSE,5.851260192215549,dl
GRU,5,3,MAPE,6.948020146662212,dl
GRU,5,3,sMAPE,7.238473758909376,dl
GRU,5,3,R2,-2.747468376769771,dl
GRU,5,3,MASE,12.13066877713131,dl
GRU,5,3,DA,27.906976744186046,dl
GRU,5,3,HitRate_0.5pct,21.11111111111111,dl
GRU,5,3,fit_seconds,4.739092826843262,dl
GRU,5,3,pred_seconds,0.1872072219848632,dl
GRU,5,3,n_eval,90.0,dl
N-HiTS,5,3,MAE,6.733878344158792,dl
N-HiTS,5,3,RMSE,7.374747817606543,dl
N-HiTS,5,3,MAPE,8.697457832935331,dl
N-HiTS,5,3,sMAPE,9.168985682948142,dl
N-HiTS,5,3,R2,-5.459825018964082,dl
N-HiTS,5,3,MASE,15.127608072031377,dl
N-HiTS,5,3,DA,23.809523809523807,dl
N-HiTS,5,3,HitRate_0.5pct,18.6046511627907,dl
N-HiTS,5,3,fit_seconds,14.15399718284607,dl
N-HiTS,5,3,pred_seconds,0.0595707893371582,dl
N-HiTS,5,3,n_eval,86.0,dl
N-BEATS,5,3,MAE,5.058324911428053,dl
N-BEATS,5,3,RMSE,5.415380165657422,dl
N-BEATS,5,3,MAPE,6.561663270792295,dl
N-BEATS,5,3,sMAPE,6.815457842070956,dl
N-BEATS,5,3,R2,-2.4832472753008625,dl
N-BEATS,5,3,MASE,11.36348963409072,dl
N-BEATS,5,3,DA,23.809523809523807,dl
N-BEATS,5,3,HitRate_0.5pct,18.6046511627907,dl
N-BEATS,5,3,fit_seconds,14.550918102264404,dl
N-BEATS,5,3,pred_seconds,0.0417830944061279,dl
N-BEATS,5,3,n_eval,86.0,dl
PatchTST,5,3,MAE,6.080923178029615,dl
PatchTST,5,3,RMSE,6.667175432254478,dl
PatchTST,5,3,MAPE,7.853288397453285,dl
PatchTST,5,3,sMAPE,8.236517142515904,dl
PatchTST,5,3,R2,-4.279711253404735,dl
PatchTST,5,3,MASE,13.660749103547255,dl
PatchTST,5,3,DA,23.809523809523807,dl
PatchTST,5,3,HitRate_0.5pct,18.6046511627907,dl
PatchTST,5,3,fit_seconds,171.47008991241455,dl
PatchTST,5,3,pred_seconds,0.0662579536437988,dl
PatchTST,5,3,n_eval,86.0,dl
TimeMixer,5,3,MAE,5.059357044308685,dl
TimeMixer,5,3,RMSE,5.60816781876321,dl
TimeMixer,5,3,MAPE,6.527248366397606,dl
TimeMixer,5,3,sMAPE,6.795940711837066,dl
TimeMixer,5,3,R2,-2.7356691683814334,dl
TimeMixer,5,3,MASE,11.365808313000326,dl
TimeMixer,5,3,DA,32.142857142857146,dl
TimeMixer,5,3,HitRate_0.5pct,24.418604651162788,dl
TimeMixer,5,3,fit_seconds,6.859401702880859,dl
TimeMixer,5,3,pred_seconds,0.0553972721099853,dl
TimeMixer,5,3,n_eval,86.0,dl
TSMixer,5,3,MAE,4.678890583127044,dl
TSMixer,5,3,RMSE,5.260113925528311,dl
TSMixer,5,3,MAPE,6.028044132123501,dl
TSMixer,5,3,sMAPE,6.263056214786461,dl
TSMixer,5,3,R2,-2.286371887310088,dl
TSMixer,5,3,MASE,10.511093211961834,dl
TSMixer,5,3,DA,35.714285714285715,dl
TSMixer,5,3,HitRate_0.5pct,27.906976744186046,dl
TSMixer,5,3,fit_seconds,2.0543811321258545,dl
TSMixer,5,3,pred_seconds,0.0503578186035156,dl
TSMixer,5,3,n_eval,86.0,dl
LSTMv2,5,4,MAE,12.286568749321832,dl
LSTMv2,5,4,RMSE,13.157365566386495,dl
LSTMv2,5,4,MAPE,14.64769255928272,dl
LSTMv2,5,4,sMAPE,15.950575384595489,dl
LSTMv2,5,4,R2,-6.745646153225572,dl
LSTMv2,5,4,MASE,24.853774211138425,dl
LSTMv2,5,4,DA,46.3768115942029,dl
LSTMv2,5,4,HitRate_0.5pct,31.11111111111111,dl
LSTMv2,5,4,fit_seconds,2.7556042671203613,dl
LSTMv2,5,4,pred_seconds,0.0506207942962646,dl
LSTMv2,5,4,n_eval,90.0,dl
GRU,5,4,MAE,8.58678745863173,dl
GRU,5,4,RMSE,9.284920685149126,dl
GRU,5,4,MAPE,10.236631057445512,dl
GRU,5,4,sMAPE,10.866101452838311,dl
GRU,5,4,R2,-2.857235603385249,dl
GRU,5,4,MASE,17.369705167494196,dl
GRU,5,4,DA,46.3768115942029,dl
GRU,5,4,HitRate_0.5pct,31.11111111111111,dl
GRU,5,4,fit_seconds,5.169767379760742,dl
GRU,5,4,pred_seconds,0.1819756031036377,dl
GRU,5,4,n_eval,90.0,dl
N-HiTS,5,4,MAE,4.589171217097791,dl
N-HiTS,5,4,RMSE,5.292131067795419,dl
N-HiTS,5,4,MAPE,5.517011705783678,dl
N-HiTS,5,4,sMAPE,5.532501352560291,dl
N-HiTS,5,4,R2,-0.301568983071953,dl
N-HiTS,5,4,MASE,9.283163393547069,dl
N-HiTS,5,4,DA,51.47058823529412,dl
N-HiTS,5,4,HitRate_0.5pct,27.906976744186046,dl
N-HiTS,5,4,fit_seconds,14.070231199264526,dl
N-HiTS,5,4,pred_seconds,0.0744862556457519,dl
N-HiTS,5,4,n_eval,86.0,dl
N-BEATS,5,4,MAE,5.820842217733692,dl
N-BEATS,5,4,RMSE,7.002394411530229,dl
N-BEATS,5,4,MAPE,7.11662992136493,dl
N-BEATS,5,4,sMAPE,6.9428215658117285,dl
N-BEATS,5,4,R2,-1.2787629257642106,dl
N-BEATS,5,4,MASE,11.774637911516232,dl
N-BEATS,5,4,DA,52.94117647058824,dl
N-BEATS,5,4,HitRate_0.5pct,29.069767441860467,dl
N-BEATS,5,4,fit_seconds,14.382946729660034,dl
N-BEATS,5,4,pred_seconds,0.0488314628601074,dl
N-BEATS,5,4,n_eval,86.0,dl
PatchTST,5,4,MAE,14.124039696981738,dl
PatchTST,5,4,RMSE,17.522197269649006,dl
PatchTST,5,4,MAPE,17.608593179045016,dl
PatchTST,5,4,sMAPE,15.48611958081788,dl
PatchTST,5,4,R2,-13.268658315694925,dl
PatchTST,5,4,MASE,28.570685660088444,dl
PatchTST,5,4,DA,54.41176470588235,dl
PatchTST,5,4,HitRate_0.5pct,34.88372093023256,dl
PatchTST,5,4,fit_seconds,170.9592719078064,dl
PatchTST,5,4,pred_seconds,0.0564503669738769,dl
PatchTST,5,4,n_eval,86.0,dl
TimeMixer,5,4,MAE,7.848936150129451,dl
TimeMixer,5,4,RMSE,10.845508573470122,dl
TimeMixer,5,4,MAPE,9.928356076446436,dl
TimeMixer,5,4,sMAPE,9.067226511597513,dl
TimeMixer,5,4,R2,-4.466455932179756,dl
TimeMixer,5,4,MASE,15.87714933705367,dl
TimeMixer,5,4,DA,55.88235294117647,dl
TimeMixer,5,4,HitRate_0.5pct,34.88372093023256,dl
TimeMixer,5,4,fit_seconds,6.714965343475342,dl
TimeMixer,5,4,pred_seconds,0.0482721328735351,dl
TimeMixer,5,4,n_eval,86.0,dl
TSMixer,5,4,MAE,4.438875782101652,dl
TSMixer,5,4,RMSE,5.310107358432665,dl
TSMixer,5,4,MAPE,5.428784238615429,dl
TSMixer,5,4,sMAPE,5.337114555207731,dl
TSMixer,5,4,R2,-0.3104263299869958,dl
TSMixer,5,4,MASE,8.979139635362747,dl
TSMixer,5,4,DA,58.82352941176471,dl
TSMixer,5,4,HitRate_0.5pct,32.55813953488372,dl
TSMixer,5,4,fit_seconds,2.023895740509033,dl
TSMixer,5,4,pred_seconds,0.0428476333618164,dl
TSMixer,5,4,n_eval,86.0,dl
LSTMv2,20,0,MAE,6.505260899861654,dl
